medidor,mes_dt,criterio,valor,kwh,kwh_prev
1100.6269.1,2025-05-01,cambio_abrupto,-0.6425,286.0,800.0
1100.6276.5,2025-05-01,robust_z,5.617544468212214,678.0,242.0
1100.6360,2025-05-01,cambio_abrupto,-1.0,0.0,521.0
1100.6471,2025-05-01,cambio_abrupto,-1.0,0.0,7.0
1100.6687.8.15,2025-05-01,robust_z,8.021806131790346,3269.0,2660.0
1100.6701,2025-05-01,cambio_abrupto,-0.6798245614035088,73.0,228.0
1100.6706,2025-05-01,cambio_abrupto,-0.5454545454545454,5.0,11.0
1100.6733,2025-05-01,robust_z,7.5821044585022515,1810.0,928.0
1100.6901.5,2025-05-01,cambio_abrupto,-0.7021276595744681,126.0,423.0
1100.6926.7,2025-05-01,cambio_abrupto,-0.6226932668329177,1513.0,4010.0
1100.7005,2025-05-01,cambio_abrupto,-0.75,743.0,2972.0
1100.7006,2025-05-01,cambio_abrupto,-0.7542404824726724,652.0,2653.0
1100.7007,2025-05-01,cambio_abrupto,-0.7440414507772021,741.0,2895.0
1100.7008,2025-05-01,cambio_abrupto,-0.7511820330969267,842.0,3384.0
1100.7009,2025-05-01,cambio_abrupto,-0.6415752741774676,1438.0,4012.0
1100.7010,2025-05-01,cambio_abrupto,-0.6816252274105519,1050.0,3298.0
1100.7011,2025-05-01,cambio_abrupto,-0.680597661325249,1475.0,4618.0
1100.7024,2025-05-01,cambio_abrupto,-1.0,0.0,2.0
1100.7040.1,2025-05-01,cambio_abrupto,6.5,15.0,2.0
1100.7040.10,2025-05-01,cambio_abrupto,3.3333333333333335,13.0,3.0
1100.7040.11,2025-05-01,cambio_abrupto,9.333333333333334,62.0,6.0
1100.7040.11,2025-05-01,robust_z,4.046944556859572,62.0,6.0
1100.7040.2,2025-05-01,cambio_abrupto,-0.8,1.0,5.0
1100.7040.4,2025-05-01,cambio_abrupto,-0.6,2.0,5.0
1100.7055,2025-05-01,robust_z,8.376740077370618,9570.0,0.0
1100.7062,2025-05-01,cambio_abrupto,-1.0,0.0,4278.0
1100.7068,2025-05-01,cambio_abrupto,-1.0,0.0,11180.0
1100.7095,2025-05-01,cambio_abrupto,-1.0,0.0,1797.0
1100.7097,2025-05-01,cambio_abrupto,-1.0,0.0,1273.0
1100.7098.6,2025-05-01,robust_z,4.132537937727627,12889.0,0.0
111.2529.5.16,2025-05-01,robust_z,37.77148253068933,207.0,184.0
111.2529.5.3,2025-05-01,robust_z,4.519088088493188,271.0,256.0
111.2529.5.34,2025-05-01,cambio_abrupto,-1.0,0.0,6.0
113,2025-05-01,cambio_abrupto,-0.6493975903614457,291.0,830.0
114.3123.1,2025-05-01,cambio_abrupto,-0.5517241379310345,13.0,29.0
115.4.1,2025-05-01,cambio_abrupto,-0.6239669421487604,91.0,242.0
117.1.4,2025-05-01,cambio_abrupto,-1.0,0.0,1.0
12.2.1,2025-05-01,cambio_abrupto,-0.5251572327044025,151.0,318.0
12.3287.7,2025-05-01,cambio_abrupto,-0.5074626865671642,132.0,268.0
12.3287.8.18,2025-05-01,cambio_abrupto,-1.0,0.0,1.0
12.3288.2.30,2025-05-01,cambio_abrupto,-1.0,0.0,15.0
121.11.1303.5,2025-05-01,cambio_abrupto,32.0,99.0,3.0
127.2451.3,2025-05-01,cambio_abrupto,2.0,6.0,2.0
129.7,2025-05-01,cambio_abrupto,-0.6808510638297872,15.0,47.0
130.1200..10,2025-05-01,cambio_abrupto,-0.5172413793103449,14.0,29.0
130.1200..30,2025-05-01,cambio_abrupto,-1.0,0.0,40.0
130.14,2025-05-01,cambio_abrupto,-0.6205673758865248,107.0,282.0
133.1.1.1,2025-05-01,cambio_abrupto,-0.5,6.0,12.0
135.5,2025-05-01,cambio_abrupto,-0.6683673469387755,65.0,196.0
138.2,2025-05-01,cambio_abrupto,4.0,10.0,2.0
139.1876,2025-05-01,cambio_abrupto,10.804347826086957,543.0,46.0
139.1876,2025-05-01,robust_z,47.35888689753522,543.0,46.0
14.6.1,2025-05-01,cambio_abrupto,7.25,33.0,4.0
140.1088.2,2025-05-01,robust_z,4.324676046055816,63.0,34.0
142.10,2025-05-01,cambio_abrupto,-0.6125,31.0,80.0
143.1318.4,2025-05-01,cambio_abrupto,-1.0,0.0,2.0
144.15,2025-05-01,cambio_abrupto,-1.0,0.0,1.0
144.5,2025-05-01,robust_z,7.166464319438824,269.0,335.0
146.12,2025-05-01,robust_z,4.196831392298814,341.0,307.0
15.3.3216,2025-05-01,robust_z,4.602943696428116,749.0,341.0
150.4..9445,2025-05-01,robust_z,-5.211974050500963,32.0,49.0
151.2445.1.25,2025-05-01,cambio_abrupto,-0.56,22.0,50.0
151.3,2025-05-01,robust_z,4.1031521201492875,163.0,123.0
152.944.6,2025-05-01,cambio_abrupto,-0.562874251497006,73.0,167.0
154.8,2025-05-01,cambio_abrupto,-0.6666666666666666,4.0,12.0
154.947.9,2025-05-01,cambio_abrupto,-0.6545454545454545,19.0,55.0
155.10.2,2025-05-01,robust_z,6.610009442870633,276.0,128.0
155.11,2025-05-01,robust_z,17.874005126129774,55.0,56.0
156.6963,2025-05-01,cambio_abrupto,-0.984,44.0,2750.0
159...9481,2025-05-01,robust_z,4.721435316336167,4.0,4.0
16.2,2025-05-01,robust_z,22.70785556904537,56.0,26.0
16.2970.8.30,2025-05-01,cambio_abrupto,-0.5454545454545454,50.0,110.0
160.2142.7,2025-05-01,cambio_abrupto,-0.6575342465753424,25.0,73.0
160.9,2025-05-01,cambio_abrupto,-1.0,0.0,1.0
161.2..98,2025-05-01,cambio_abrupto,-0.75,1.0,4.0
161.3823,2025-05-01,robust_z,7.223578456329987,224.0,240.0
161.3833,2025-05-01,cambio_abrupto,-0.7619047619047619,20.0,84.0
162.1065,2025-05-01,robust_z,13.068258464859031,163.0,0.0
162.14.2,2025-05-01,cambio_abrupto,-1.0,0.0,1.0
163.2,2025-05-01,cambio_abrupto,-0.5076923076923077,32.0,65.0
167.17,2025-05-01,robust_z,-8.235887168345794,14.0,16.0
167.741.1,2025-05-01,robust_z,10.182634691453114,327.0,308.0
169.8.1,2025-05-01,cambio_abrupto,15.0,16.0,1.0
169.8.1,2025-05-01,robust_z,20.909213543774452,16.0,1.0
169.9.1,2025-05-01,cambio_abrupto,-1.0,0.0,5.0
171.9,2025-05-01,cambio_abrupto,4.0,5.0,1.0
171.939.1,2025-05-01,cambio_abrupto,-0.6494845360824743,68.0,194.0
172.606.5.15,2025-05-01,cambio_abrupto,-1.0,0.0,15.0
173.2.1.598,2025-05-01,cambio_abrupto,-1.0,0.0,377.0
175.12.1,2025-05-01,cambio_abrupto,-0.5046153846153846,322.0,650.0
175.15,2025-05-01,cambio_abrupto,-0.6037735849056604,21.0,53.0
178.10.11,2025-05-01,cambio_abrupto,-0.6363636363636364,4.0,11.0
179.2171.6,2025-05-01,cambio_abrupto,-1.0,0.0,2.0
18.3056.1.9,2025-05-01,cambio_abrupto,-0.7687074829931972,34.0,147.0
181.15.672.9,2025-05-01,cambio_abrupto,-0.7903225806451613,26.0,124.0
181.16,2025-05-01,cambio_abrupto,-1.0,0.0,2.0
181.5,2025-05-01,robust_z,9.222628752026914,362.0,197.0
182.24,2025-05-01,cambio_abrupto,-0.6153846153846154,15.0,39.0
183.12.5,2025-05-01,cambio_abrupto,-1.0,0.0,190.0
183.1917.1,2025-05-01,cambio_abrupto,-0.75,1.0,4.0
183.1917.2,2025-05-01,cambio_abrupto,2.4166666666666665,82.0,24.0
184.13.502.15,2025-05-01,cambio_abrupto,-0.7238095238095238,29.0,105.0
184.5,2025-05-01,cambio_abrupto,-0.5,3.0,6.0
184.678.1.20,2025-05-01,cambio_abrupto,-0.7333333333333333,20.0,75.0
184.678.1.20,2025-05-01,robust_z,-4.761111243364201,20.0,75.0
185.690.5,2025-05-01,cambio_abrupto,16.833333333333332,214.0,12.0
185.690.5,2025-05-01,robust_z,6.802721088435375,214.0,12.0
185.9.5,2025-05-01,cambio_abrupto,-1.0,0.0,2.0
186.12,2025-05-01,cambio_abrupto,2.066666666666667,46.0,15.0
186.12,2025-05-01,robust_z,4.87132215177541,46.0,15.0
186.1586.5,2025-05-01,robust_z,9.442870632672333,15.0,0.0
186.1828.5,2025-05-01,cambio_abrupto,-0.6086956521739131,9.0,23.0
186.7102,2025-05-01,robust_z,26.427774303128412,442.0,695.0
187.1,2025-05-01,cambio_abrupto,-0.8016528925619835,24.0,121.0
187.7,2025-05-01,cambio_abrupto,-0.6571428571428571,12.0,35.0
187.9.1,2025-05-01,cambio_abrupto,-0.9,1.0,10.0
19.3053.5,2025-05-01,cambio_abrupto,-0.75,2.0,8.0
19.3176.2,2025-05-01,cambio_abrupto,-1.0,0.0,4.0
192..305.8,2025-05-01,cambio_abrupto,-0.7849462365591398,20.0,93.0
192.15.1.306,2025-05-01,robust_z,5.64119544289516,55.0,70.0
192.3,2025-05-01,cambio_abrupto,-0.5825156110615521,468.0,1121.0
192.305.3,2025-05-01,cambio_abrupto,-0.8,1.0,5.0
192.305.6,2025-05-01,cambio_abrupto,-0.875,2.0,16.0
194.1..9224,2025-05-01,cambio_abrupto,-1.0,0.0,161.0
194.1..9224,2025-05-01,robust_z,-11.255564548765683,0.0,161.0
195.24,2025-05-01,cambio_abrupto,-0.8,3.0,15.0
195.28,2025-05-01,robust_z,15.513287467961689,12.0,0.0
197.3.1,2025-05-01,cambio_abrupto,3.3333333333333335,39.0,9.0
198.15,2025-05-01,robust_z,12.983947119924458,53.0,35.0
199.14.1,2025-05-01,robust_z,8.937002563064887,35.0,52.0
199.2100.5,2025-05-01,cambio_abrupto,-0.822429906542056,19.0,107.0
201.9.1.9035,2025-05-01,cambio_abrupto,-0.6363636363636364,56.0,154.0
203.14.1,2025-05-01,robust_z,6.070416835289357,10.0,0.0
203.5,2025-05-01,cambio_abrupto,-0.6,2.0,5.0
207.1515.8,2025-05-01,cambio_abrupto,-1.0,0.0,1.0
207.6,2025-05-01,cambio_abrupto,-0.5117647058823529,166.0,340.0
207.6..446,2025-05-01,cambio_abrupto,-0.6391752577319587,70.0,194.0
208.1512,2025-05-01,robust_z,5.2995702530303905,98.0,114.0
21.11,2025-05-01,cambio_abrupto,-1.0,0.0,35.0
21.11,2025-05-01,robust_z,-4.890058006205315,0.0,35.0
211.275,2025-05-01,cambio_abrupto,-1.0,0.0,41.0
212.10,2025-05-01,cambio_abrupto,-0.8783783783783784,18.0,148.0
213.13.267,2025-05-01,cambio_abrupto,-1.0,0.0,1.0
213.16,2025-05-01,cambio_abrupto,-0.6122448979591837,38.0,98.0
213.268.1.5,2025-05-01,robust_z,4.384189936597869,8.0,4.0
213.3.317,2025-05-01,cambio_abrupto,-0.6433566433566433,51.0,143.0
213.6.2,2025-05-01,robust_z,7.63761595289674,275.0,138.0
214.20,2025-05-01,cambio_abrupto,-1.0,0.0,4.0
215.11.1,2025-05-01,cambio_abrupto,-0.9444444444444444,1.0,18.0
215.11.1,2025-05-01,robust_z,-5.175983436853003,1.0,18.0
215.17,2025-05-01,cambio_abrupto,2.0,18.0,6.0
215.17,2025-05-01,robust_z,4.384189936597869,18.0,6.0
216.352.1,2025-05-01,cambio_abrupto,2.0,12.0,4.0
218.9,2025-05-01,cambio_abrupto,-0.7857142857142857,3.0,14.0
219.25,2025-05-01,cambio_abrupto,-1.0,0.0,60.0
219.26.181,2025-05-01,cambio_abrupto,-0.5,1.0,2.0
219.3..9269,2025-05-01,cambio_abrupto,-1.0,0.0,1.0
219.4.1,2025-05-01,robust_z,31.19826349288106,1307.0,1437.0
219.8,2025-05-01,robust_z,4.721435316336167,23.0,11.0
22.3,2025-05-01,cambio_abrupto,-0.874274661508704,65.0,517.0
22.3,2025-05-01,robust_z,-4.6551906881732865,65.0,517.0
220.9.1,2025-05-01,robust_z,-4.414848607483169,70.0,128.0
221.13,2025-05-01,cambio_abrupto,9.0,10.0,1.0
221.13,2025-05-01,robust_z,12.140833670578713,10.0,1.0
221.1366.20,2025-05-01,cambio_abrupto,-1.0,0.0,9.0
222.13,2025-05-01,cambio_abrupto,-0.5222222222222223,43.0,90.0
222.1365..10,2025-05-01,cambio_abrupto,-0.7248322147651006,41.0,149.0
222.1366.30,2025-05-01,cambio_abrupto,-1.0,0.0,8.0
222.25,2025-05-01,cambio_abrupto,-0.9523809523809523,1.0,21.0
222.4,2025-05-01,cambio_abrupto,-1.0,0.0,6.0
223.274.2.70,2025-05-01,cambio_abrupto,-0.8172413793103448,53.0,290.0
224.263.2,2025-05-01,cambio_abrupto,2.761904761904762,158.0,42.0
224.268.2,2025-05-01,cambio_abrupto,2.317073170731707,136.0,41.0
224.268.2,2025-05-01,robust_z,5.2610279239174425,136.0,41.0
224.4.270,2025-05-01,cambio_abrupto,-0.5833333333333334,20.0,48.0
225.2328.3,2025-05-01,robust_z,4.271774810018436,14.0,8.0
225.2328.9,2025-05-01,cambio_abrupto,-1.0,0.0,95.0
226.13.1,2025-05-01,cambio_abrupto,-1.0,0.0,13.0
226.14.1.221,2025-05-01,cambio_abrupto,-1.0,0.0,5.0
227.11.3.209,2025-05-01,cambio_abrupto,-0.5595238095238095,37.0,84.0
227.56.5,2025-05-01,cambio_abrupto,-0.6776315789473685,49.0,152.0
228.2072.9.10,2025-05-01,cambio_abrupto,-0.7307692307692307,28.0,104.0
229.15.188,2025-05-01,cambio_abrupto,-1.0,0.0,3.0
229.6,2025-05-01,cambio_abrupto,-0.6070110701107011,213.0,542.0
23.13,2025-05-01,cambio_abrupto,3.888888888888889,44.0,9.0
23.15.1,2025-05-01,cambio_abrupto,-0.5650459921156373,331.0,761.0
231.12.1,2025-05-01,cambio_abrupto,-0.6666666666666666,1.0,3.0
231.12.2,2025-05-01,cambio_abrupto,-0.8666666666666667,14.0,105.0
231.9,2025-05-01,cambio_abrupto,11.0,12.0,1.0
232.1369.7,2025-05-01,cambio_abrupto,-0.6666666666666666,2.0,6.0
232.1373.3,2025-05-01,cambio_abrupto,-1.0,0.0,4.0
232.6,2025-05-01,cambio_abrupto,-0.6663977410246067,827.0,2479.0
232.6.1482.1,2025-05-01,cambio_abrupto,-0.9436619718309859,4.0,71.0
233.128,2025-05-01,cambio_abrupto,-0.536,58.0,125.0
233.132.4.5,2025-05-01,cambio_abrupto,-0.7054545454545454,81.0,275.0
233.1373.9,2025-05-01,robust_z,44.29155987229642,200.0,233.0
235.2418.3.60,2025-05-01,cambio_abrupto,2.5,7.0,2.0
236.2314.4.87,2025-05-01,robust_z,4.886136548301382,462.0,399.0
236.2322.9.5,2025-05-01,cambio_abrupto,3.0,4.0,1.0
236.2418.4,2025-05-01,robust_z,5.604405037832801,273.0,232.0
237.10,2025-05-01,cambio_abrupto,-0.5753968253968254,214.0,504.0
237.25,2025-05-01,cambio_abrupto,-0.6,2.0,5.0
238.56.4,2025-05-01,cambio_abrupto,2.018867924528302,160.0,53.0
240.13,2025-05-01,cambio_abrupto,-0.6938775510204082,45.0,147.0
240.1754.6,2025-05-01,robust_z,5.3509600251809895,114.0,57.0
243.16,2025-05-01,robust_z,8.827031243585008,204.0,195.0
243.1650.3.1,2025-05-01,cambio_abrupto,-1.0,0.0,2.0
243.2.2.74,2025-05-01,cambio_abrupto,2.1333333333333333,47.0,15.0
245.12,2025-05-01,robust_z,4.6589824682364815,225.0,167.0
245.4,2025-05-01,cambio_abrupto,3.3529411764705883,74.0,17.0
246.123,2025-05-01,cambio_abrupto,-1.0,0.0,23.0
246.1378.7,2025-05-01,cambio_abrupto,-0.8235294117647058,3.0,17.0
248.11,2025-05-01,cambio_abrupto,-0.6,4.0,10.0
248.11,2025-05-01,robust_z,-5.311614730878187,4.0,10.0
248.2317.1.51,2025-05-01,cambio_abrupto,-0.7350993377483444,80.0,302.0
25.8.9767,2025-05-01,cambio_abrupto,-0.6178861788617886,47.0,123.0
250.2265.6,2025-05-01,cambio_abrupto,-0.8666666666666667,2.0,15.0
250.4,2025-05-01,robust_z,-6.0704168352893575,0.0,0.0
251.2265.5,2025-05-01,robust_z,6.285679843632951,343.0,137.0
251.5,2025-05-01,cambio_abrupto,5.0,6.0,1.0
252.2033.6,2025-05-01,robust_z,-4.3592087973579945,188.0,246.0
253.10.1,2025-05-01,cambio_abrupto,-0.75,34.0,136.0
254.1735.4,2025-05-01,cambio_abrupto,-0.64,27.0,75.0
255.1394.6,2025-05-01,cambio_abrupto,-1.0,0.0,1.0
255.1442.1,2025-05-01,cambio_abrupto,-1.0,0.0,344.0
257.1397.1.25,2025-05-01,robust_z,10.926750303520842,43.0,24.0
258.1.2312.8,2025-05-01,robust_z,4.37685851529921,2860.0,2207.0
259.2309.3,2025-05-01,robust_z,4.494078880557538,950.0,546.0
259.8,2025-05-01,cambio_abrupto,-0.575,17.0,40.0
26.2745.9.31,2025-05-01,cambio_abrupto,2.875,93.0,24.0
26.2745.9.31,2025-05-01,robust_z,15.007419398354243,93.0,24.0
260.2306.6.35,2025-05-01,cambio_abrupto,-0.6666666666666666,2.0,6.0
261.2299.1,2025-05-01,cambio_abrupto,19.0,20.0,1.0
262.1.3,2025-05-01,cambio_abrupto,-0.6176470588235294,26.0,68.0
262.5,2025-05-01,cambio_abrupto,-0.9211822660098522,16.0,203.0
262.5,2025-05-01,robust_z,-4.009472847999761,16.0,203.0
263.12.3,2025-05-01,cambio_abrupto,2.0754716981132075,163.0,53.0
265.13,2025-05-01,cambio_abrupto,-0.5166666666666667,116.0,240.0
265.13,2025-05-01,robust_z,-5.32098265809314,116.0,240.0
265.1724.1.10,2025-05-01,cambio_abrupto,2.125,50.0,16.0
266.1704,2025-05-01,cambio_abrupto,2.0179640718562872,504.0,167.0
266.8,2025-05-01,cambio_abrupto,-1.0,0.0,33.0
266.9,2025-05-01,cambio_abrupto,-0.9166666666666666,5.0,60.0
266.9,2025-05-01,robust_z,-8.924031586921107,5.0,60.0
267.6,2025-05-01,cambio_abrupto,-0.7428571428571429,9.0,35.0
267.6822.5,2025-05-01,robust_z,7.285905391429471,1594.0,1283.0
269.4.9,2025-05-01,cambio_abrupto,-0.8333333333333334,1.0,6.0
269.5..48,2025-05-01,cambio_abrupto,-0.796455938697318,425.0,2088.0
276.1998.4,2025-05-01,robust_z,38.03090205356495,386.0,427.0
277.13.8,2025-05-01,cambio_abrupto,-0.5789473684210527,8.0,19.0
277.1709.4,2025-05-01,cambio_abrupto,-0.8390804597701149,14.0,87.0
279.1414.2.30,2025-05-01,cambio_abrupto,-0.591304347826087,94.0,230.0
279.9,2025-05-01,cambio_abrupto,-0.6363636363636364,4.0,11.0
282.1421.9.25,2025-05-01,cambio_abrupto,-0.6461538461538462,23.0,65.0
282.1422.8,2025-05-01,cambio_abrupto,2.0,9.0,3.0
287.1422.2,2025-05-01,cambio_abrupto,5.416666666666667,77.0,12.0
287.1422.2,2025-05-01,robust_z,11.719276945905841,77.0,12.0
29.2745.6.10,2025-05-01,cambio_abrupto,-0.5,8.0,16.0
3.3293.8.98,2025-05-01,robust_z,11.255564548765683,143.0,167.0
31.2754.1,2025-05-01,cambio_abrupto,-0.5454545454545454,5.0,11.0
34.2762.5,2025-05-01,cambio_abrupto,-0.6666666666666666,1.0,3.0
34.8.1,2025-05-01,cambio_abrupto,-1.0,0.0,4.0
35.2945.2,2025-05-01,cambio_abrupto,-0.6142857142857143,81.0,210.0
36.2.1,2025-05-01,robust_z,15.96294797427942,46.0,76.0
38.1.3.3260,2025-05-01,cambio_abrupto,-0.5607476635514018,47.0,107.0
4.1,2025-05-01,robust_z,8.543549620036872,41.0,37.0
40.2912.6,2025-05-01,cambio_abrupto,-0.5925925925925926,66.0,162.0
40.3.1,2025-05-01,cambio_abrupto,-0.9213483146067416,42.0,534.0
40.9,2025-05-01,cambio_abrupto,-0.5,4.0,8.0
41.2973.6.1,2025-05-01,cambio_abrupto,3.4,22.0,5.0
41.2973.6.1,2025-05-01,robust_z,7.869058860560277,22.0,5.0
42.3,2025-05-01,cambio_abrupto,-0.7153846153846154,37.0,130.0
45.4,2025-05-01,robust_z,136.92162417374882,102.0,0.0
47.2888.3,2025-05-01,cambio_abrupto,-0.5,1.0,2.0
47.5,2025-05-01,cambio_abrupto,-0.7142857142857143,100.0,350.0
47.7,2025-05-01,cambio_abrupto,-0.9090909090909091,12.0,132.0
48.2833.2,2025-05-01,cambio_abrupto,2.6,18.0,5.0
49.2883.3,2025-05-01,cambio_abrupto,-0.6360225140712945,194.0,533.0
49.2883.5,2025-05-01,cambio_abrupto,3.8,168.0,35.0
49.2883.5,2025-05-01,robust_z,17.592967309681192,168.0,35.0
504.3293.6,2025-05-01,cambio_abrupto,-0.5454545454545454,5.0,11.0
506.4.1,2025-05-01,cambio_abrupto,-1.0,0.0,20.0
51.2883..4,2025-05-01,cambio_abrupto,-1.0,0.0,1.0
52.3066,2025-05-01,robust_z,-4.046944556859572,0.0,0.0
53.3,2025-05-01,cambio_abrupto,2.111111111111111,56.0,18.0
54.2745.9.313,2025-05-01,cambio_abrupto,-0.5,5.0,10.0
59.3313.4.7,2025-05-01,cambio_abrupto,-1.0,0.0,9.0
6.3294.80,2025-05-01,cambio_abrupto,-0.7,15.0,50.0
6.3296.5.11,2025-05-01,cambio_abrupto,8.833333333333334,118.0,12.0
60.2740.8,2025-05-01,cambio_abrupto,-1.0,0.0,2.0
60.2745.3.5,2025-05-01,cambio_abrupto,-1.0,0.0,13.0
604...4039,2025-05-01,cambio_abrupto,-0.5026178010471204,190.0,382.0
605...4024,2025-05-01,robust_z,10.207293493412475,274.0,265.0
609...4099,2025-05-01,robust_z,31.026574935923378,47.0,39.0
61.3341.1.40,2025-05-01,cambio_abrupto,-0.7272727272727273,21.0,77.0
610...4130,2025-05-01,cambio_abrupto,-0.75,22.0,88.0
611...4134,2025-05-01,cambio_abrupto,-0.5098039215686274,75.0,153.0
611...4145,2025-05-01,cambio_abrupto,-0.5594405594405595,63.0,143.0
611...4148,2025-05-01,cambio_abrupto,-1.0,0.0,32.0
62.4.1,2025-05-01,robust_z,6.610009442870633,109.0,153.0
62.8,2025-05-01,cambio_abrupto,-0.5185185185185185,26.0,54.0
63.3,2025-05-01,cambio_abrupto,-0.9090909090909091,1.0,11.0
63.3351.7,2025-05-01,robust_z,4.890058006205315,18.0,27.0
65.2737.4,2025-05-01,cambio_abrupto,-0.7195767195767195,53.0,189.0
65.2782.2,2025-05-01,cambio_abrupto,-1.0,0.0,2.0
65.3..9402,2025-05-01,cambio_abrupto,2.0961538461538463,161.0,52.0
65.9,2025-05-01,cambio_abrupto,7.166666666666667,49.0,6.0
66.6.1,2025-05-01,cambio_abrupto,40.0,205.0,5.0
66.6.1,2025-05-01,robust_z,67.11183056792122,205.0,5.0
68.2733.1.50,2025-05-01,cambio_abrupto,-0.9215686274509803,8.0,102.0
69.3210.4,2025-05-01,cambio_abrupto,-1.0,0.0,1.0
70.9.3205.1,2025-05-01,cambio_abrupto,3.6666666666666665,14.0,3.0
70.9.3205.1,2025-05-01,robust_z,5.620756328971626,14.0,3.0
700.2746.2,2025-05-01,cambio_abrupto,2.0,3.0,1.0
700.3321.6.50,2025-05-01,cambio_abrupto,-0.5427350427350427,107.0,234.0
700.3321.7,2025-05-01,cambio_abrupto,2.797872340425532,357.0,94.0
700.3321.7,2025-05-01,robust_z,14.4610818831782,357.0,94.0
72.10.1.9090,2025-05-01,cambio_abrupto,-1.0,0.0,10.0
72.3204.15,2025-05-01,cambio_abrupto,8.75,39.0,4.0
72.3204.15,2025-05-01,robust_z,8.093889113719142,39.0,4.0
72.3204.16,2025-05-01,robust_z,7.689194658033186,186.0,0.0
73.9,2025-05-01,cambio_abrupto,-0.5,83.0,166.0
74.3149,2025-05-01,cambio_abrupto,-0.9982578397212544,1.0,574.0
74.9,2025-05-01,robust_z,192.22986645082963,286.0,253.0
75.5..3164,2025-05-01,robust_z,4.031258725243837,219.0,170.0
77.2848.6,2025-05-01,robust_z,6.340213139079995,26.0,12.0
77.2850.1,2025-05-01,robust_z,60.4793380997347,136.0,107.0
77.3101.10,2025-05-01,robust_z,151.76042088223392,113.0,166.0
77.3101.9,2025-05-01,robust_z,36.64733126489501,249.0,275.0
78.10.2718,2025-05-01,cambio_abrupto,-0.5402298850574713,40.0,87.0
78.11,2025-05-01,cambio_abrupto,6.5,15.0,2.0
78.2690.1,2025-05-01,cambio_abrupto,-0.5384615384615384,6.0,13.0
78.7.3.9437,2025-05-01,cambio_abrupto,-0.8076923076923077,110.0,572.0
79.2863.4,2025-05-01,cambio_abrupto,-0.5217391304347826,11.0,23.0
79.3069.7,2025-05-01,cambio_abrupto,-0.7888888888888889,38.0,180.0
79.3069.7,2025-05-01,robust_z,-9.185921771919345,38.0,180.0
8.3302.4,2025-05-01,cambio_abrupto,-0.5720930232558139,92.0,215.0
80...9030,2025-05-01,cambio_abrupto,-0.6875,70.0,224.0
80.1.14,2025-05-01,robust_z,30.576914429605647,140.0,103.0
80.3081.9,2025-05-01,cambio_abrupto,-0.6,38.0,95.0
801.2464.7,2025-05-01,robust_z,11.987949098430686,709.0,412.0
801.9,2025-05-01,robust_z,4.851145077773974,215.0,236.0
81.3074.4,2025-05-01,cambio_abrupto,-1.0,0.0,2.0
81.6,2025-05-01,cambio_abrupto,-0.5,1.0,2.0
813.17..2307,2025-05-01,robust_z,4.046944556859572,10.0,13.0
813.2317.1.3,2025-05-01,cambio_abrupto,-0.6,50.0,125.0
87.2,2025-05-01,cambio_abrupto,-0.5609756097560976,54.0,123.0
88.3324.3,2025-05-01,cambio_abrupto,-0.6044776119402985,53.0,134.0
88.3326.5,2025-05-01,cambio_abrupto,-0.7307692307692307,70.0,260.0
88.3332.8,2025-05-01,cambio_abrupto,-1.0,0.0,2.0
89.4..2574,2025-05-01,cambio_abrupto,-0.5555555555555556,32.0,72.0
9.3290.4,2025-05-01,cambio_abrupto,2.8333333333333335,69.0,18.0
9.3298.7.4,2025-05-01,robust_z,7.351949278294888,179.0,190.0
90.12,2025-05-01,cambio_abrupto,-0.5354107648725213,328.0,706.0
91.2584.4,2025-05-01,cambio_abrupto,-0.7209302325581395,24.0,86.0
91.2591.7.1,2025-05-01,cambio_abrupto,-0.5833333333333334,10.0,24.0
91.8.1,2025-05-01,cambio_abrupto,-1.0,0.0,1.0
91.9,2025-05-01,robust_z,5.1918038722869495,460.0,307.0
92.5,2025-05-01,cambio_abrupto,-0.5486725663716814,51.0,113.0
93.1,2025-05-01,robust_z,4.440397499887585,46.0,45.0
94.9.1,2025-05-01,cambio_abrupto,-0.5,2.0,4.0
95.10,2025-05-01,cambio_abrupto,-0.5187165775401069,90.0,187.0
95.2623.5,2025-05-01,cambio_abrupto,-1.0,0.0,5.0
10.10,2025-06-01,cambio_abrupto,-1.0,0.0,1.0
10.2926.7.30,2025-06-01,robust_z,4.946265569495032,150.0,77.0
100.15.2.2498,2025-06-01,cambio_abrupto,8.0,9.0,1.0
100.2501,2025-06-01,cambio_abrupto,7.0,8.0,1.0
100.9,2025-06-01,robust_z,4.488852295826995,166.0,85.0
100.9981,2025-06-01,robust_z,4.061295424082478,259.0,94.0
101.8,2025-06-01,cambio_abrupto,2.0,3.0,1.0
102.2488.5,2025-06-01,robust_z,5.944735327312351,1188.0,404.0
102.3133.4,2025-06-01,cambio_abrupto,-1.0,0.0,1.0
102.3192.1.20,2025-06-01,robust_z,4.5865371644408475,94.0,43.0
